datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:43:09.829450+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-2 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.829450+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-2 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.829450+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-2 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.286442+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList\false] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.286442+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App Paths\firefox.exe] (default): [REG_SZ] C:\Program Files\Mozilla Firefox\firefox.exe Path: [REG_SZ] C:\Program Files\Mozilla Firefox,winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.286442+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App Paths] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.472620+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList\plugin-container.exe] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.472620+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Microsoft\MediaPlayer\ShimInclusionList] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Mozilla] (empty),winreg/winreg_default,NTFS:\Users\User\NTUSER.DAT,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software] (empty),winreg/winreg_default,NTFS:\Users\User\NTUSER.DAT,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\AppID\{FE8902DE-0269-48C2-9DC1-9B5C6B202220}] DllSurrogate: [REG_SZ] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\AppID] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\AppUserModelId\FirefoxToast-308046B0AF4A39CB] CustomActivator: [REG_SZ] {FE8902DE-0269-48C2-9DC1-9B5C6B202220} DisplayName: [REG_SZ] Mozilla Firefox IconUri: [REG_SZ] C:\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_70.png,winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\AppUserModelId] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FE8902DE-0269-48C2-9DC1-9B5C6B202220}\InProcServer32] (default): [REG_SZ] C:\Program Files\Mozilla Firefox\notificationserver.dll,winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FE8902DE-0269-48C2-9DC1-9B5C6B202220}] AppID: [REG_SZ] {FE8902DE-0269-48C2-9DC1-9B5C6B202220},winreg/winreg_default,NTFS:\Windows\System32\config\SOFTWARE,-
2023-12-26 00:43:09.638236+00:00,Content Modification Time,REG,Registry Key,[HKEY_LOCAL_MACHINE\System\ControlSet001\Services\WinSock2\Parameters\AppId_Catalog] (empty),winreg/winreg_default,NTFS:\Windows\System32\config\SYSTEM,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.798588+00:00,Content Modification Time,FILE,File stat,NTFS:\Program Files\Mozilla Firefox\uninstall Type: directory,filestat,NTFS:\Program Files\Mozilla Firefox\uninstall,-
2023-12-26 00:43:09.798588+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Program Files\Mozilla Firefox\uninstall Type: directory,filestat,NTFS:\Program Files\Mozilla Firefox\uninstall,-
2023-12-26 00:43:09.798588+00:00,Creation Time,FILE,File stat,NTFS:\Program Files\Mozilla Firefox\uninstall\shortcuts_log.ini Type: file,filestat,NTFS:\Program Files\Mozilla Firefox\uninstall\shortcuts_log.ini,-
