datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:36:44.594775+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCache Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCache,-
2023-12-26 00:36:44.594775+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies,-
2023-12-26 00:36:44.594775+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies,-
2023-12-26 00:36:44.594775+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies,-
2023-12-26 00:36:44.594775+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory,-
2023-12-26 00:36:44.594775+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory,-
2023-12-26 00:36:44.594775+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory,-
2023-12-26 00:36:44.594775+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetHistory,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,INetCookies File reference: 192781-6 Parent file reference: 192772-4 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,INetCookies File reference: 192781-6 Parent file reference: 192772-4 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,INetCookies File reference: 192781-6 Parent file reference: 192772-4 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,INetCookies File reference: 192781-6 Parent file reference: 192772-4 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,MSEDGEWEBVIEW2.EXE-EC74B955.pf File reference: 134394-5 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,MSEDGEWEBVIEW2.EXE-EC74B955.pf File reference: 134394-5 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,MSEDGEWEBVIEW2.EXE-EC74B955.pf File reference: 134394-5 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_TRUNCATION,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,Publishers File reference: 192782-3 Parent file reference: 41782-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,NTFS USN change,Publishers File reference: 192782-3 Parent file reference: 41782-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.610253+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC,-
2023-12-26 00:36:44.610253+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies Type: directory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\AC\INetCookies,-
2023-12-26 00:36:44.610253+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers,-
2023-12-26 00:36:44.610253+00:00,Content Modification Time,FILE,File stat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf Type: file,filestat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf,-
2023-12-26 00:36:44.610253+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf Type: file,filestat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf,-
2023-12-26 00:36:44.610253+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf Type: file,filestat,NTFS:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-EC74B955.pf,-
2023-12-26 00:36:44.620798+00:00,Content Modification Time,EVT,WinEVTX,[39 / 0x0027] Provider identifier: {f1ef270a-0d32-4352-ba52-dbab41e1d859} Source Name: Microsoft-Windows-AppModel-Runtime Strings: ['Microsoft.WindowsAlarms_8wekyb3d8bbwe'] Computer Name: WinDev2311Eval Record Number: 336 Event Level: 4,winevtx,NTFS:\Windows\System32\winevt\Logs\Microsoft-Windows-AppModel-Runtime%4Admin.evtx,-
